,authorName,count,reputation
7489,teukukhaidir,33,1799.397242228511
6222,raluca,33,2112.8676853859833
2029,djluka14,33,1858.543457965314
208,akbarrafs,33,1778.3135018682942
897,beginningtoend,33,2279.047130949358
6575,sadramunawar,33,1699.0305551431527
8104,wahyurahadiann,33,1997.5987875768444
4791,marcodobrovich,32,1995.3540410202017
664,asbonclz,32,1991.2019145965855
5538,nicola71,32,1895.6986161171062
4787,marcelli,32,1801.0127735935544
805,azissuloh,32,1782.8198698978968
5315,munawir91,32,1737.371298184612
2756,funmi,32,1677.9074582613048
8196,wisher,32,1707.176522567895
2544,fboccassi,32,1784.291670482888
5425,naquoya,32,2141.1178607742
2550,fedescolari,31,1675.9256869502756
4627,lucybanks,31,1841.5223389223192
4566,lolzwithlisa,31,1784.0522065061798
905,bekky,31,1743.4364529128084
1923,derosnec,31,1806.340641436154
1996,dilimunanzar,31,1696.411282852677
7353,sweetestglo-eu,31,1811.855217059294
2699,freddbrito,30,1772.8967972422013
676,ashlyns,30,1943.933651807969
2371,enternamehere,30,1902.3513229840783
6297,reddust,30,2089.408593634247
7197,steemvest17,30,2051.2226610711623
6882,simone77it,30,1598.6675011733769
3965,julybrave,30,1590.7462404925943
3258,holoz0r,30,1852.118034094801
2099,dr0tcl,30,1938.3590033022385
197,aishwarya,30,2042.4484278553791
1203,bukharisulaiman,30,1654.2327278832379
6262,rayfa,30,1636.4913817360887
3144,hasanuddin,30,1574.8907679093072
2728,frieda,30,1677.6764928061846
1610,cristi,30,2117.438889006213
3297,htwegyi,30,1588.7711540809973
1344,ceepee,30,1775.9514155796119
6656,sarabelardo,30,1694.0785730574084
5391,nadversion56,30,1908.4330341816233
7870,ttopswag,29,1629.1938044944848
4966,mcw,29,1815.1523102695485
6453,robyneggs,29,1930.6040467988041
3247,holabisi,29,1666.3926338848241
2439,evelyniroh,29,1740.4094521509276
4304,kunrishartanto,29,1502.4029789128674
7446,tegoshei,29,1771.2924372456687
2300,elizacheng,29,1615.4203131263314
1842,davidthelad,29,1619.7102312409113
4073,katharsisdrill,29,1978.4834091803293
4314,kyawhlaing,29,1560.011910425706
3207,herpetologyguy,29,1976.1966727283748
6373,richq11,29,2030.7018987956776
7626,therealpaul,29,1990.71645394538
483,anjylion,29,1549.4358877409065
361,amavi,28,1668.394778402534
8448,zulfikarkamui,28,1542.6969980432461
2811,gaming-stuff,28,1784.7623655450557
