,authorName,count,reputation
1880,siersod,8,465.0668929248336
1598,omars,8,355.3978993550362
1428,maurcia204,8,408.854283901111
181,antoniomontilva,8,412.81744427473166
1427,maudesign,8,391.0497867803542
734,florymar-russo,8,394.49365034664106
1063,jjrendon,8,382.097005986579
174,antao,8,396.5110482678765
126,anarivas,8,393.75027897839493
1982,theferro,8,397.50667850055515
1483,milennycova,8,369.6232591334175
656,enmy,8,416.476437153187
968,ivannat96,8,391.80108697246885
606,elald,8,387.11093373270694
964,itsginta,8,491.38360159047556
688,exe8422,8,415.5622484380351
1455,mergie,8,415.59503268178867
1645,patymm,8,374.8172441950678
77,alexdelarge,8,394.93870281251156
1533,naideth,8,382.3914984452281
1061,jillfeint,8,416.8220434510405
921,hormigaobrera,8,393.71138653801006
744,francisbejarano,8,382.90329808832394
2085,vitirio123,8,411.2600792358626
835,gladysstillwagon,8,410.5029925821915
1698,provenezuela,8,466.15129179765995
1106,joseelpoeta1,8,400.08618311795385
494,david.delatierra,8,394.0222651941582
2091,vousmetouchez,8,394.6199220214976
312,carlas10,8,464.8689397615011
1125,joss9223,8,385.26272553353556
2093,walden,8,514.0634250799916
1687,por500bolos,8,459.673681760195
1354,malvarezmusic,8,434.8986684155343
1202,kepaxa,8,383.6763998416327
1320,luming,8,466.47569718550403
213,asgardiano,8,392.3993353806876
1278,litzney,8,417.4212455634887
1108,joseg,8,423.8708747291905
1232,laizaqc,8,394.4166448116432
316,carlos25554,8,389.4752941977232
306,caricarpio,8,372.3370866356727
1395,marieta88,8,461.887307832086
1418,maryelis,8,404.20400845325275
201,arnaldomcr12,8,385.3170892265888
1215,kiriatjrb,8,392.3245619568447
1342,magtravel,7,344.41327821445725
686,eviledx,7,334.64354129021393
833,gizechluy,7,331.71969625965176
595,edmanuelwild,7,343.47927990735957
246,beatriz,7,363.8440367132865
2123,workingijon,7,346.38028777541007
911,hilanit,7,335.2500161691215
920,honey74,7,346.4848330344662
1638,paop,7,349.2655527120261
1409,marram,7,333.876335708067
1648,paulamartinsaba,7,340.56676782793886
1705,puertoazul,7,341.69608035868816
1819,rypo01,7,336.67559604081066
1035,jesuscirino,7,347.353451866064
946,indira,7,326.72768127431397
292,c4lexz,7,342.5581176780519
1155,juliamateo,7,398.41619662788315
1142,juanjo8aq,7,332.46528333464437
452,cuvi,7,352.0977176395818
1324,lxs07,7,344.4774330677369
1787,rojasruth69,7,369.0004358231718
1954,taborda-charrouf,7,339.6044433847645
1310,luism86,7,336.45947260363164
1168,jza,7,432.0918685417491
79,alexisochoa,7,345.94252598724677
224,augusrg,7,332.5675600337022
1527,mystic-natura,7,350.8360491444279
2036,valenttina,7,430.5248005942572
1036,jesuscorrea,7,355.7733818851649
1990,ticoin,7,356.67753086483236
356,cesard26,7,341.17152890349024
557,dmalaver,7,384.1535061132498
801,gcervera,7,329.6471877189938
2016,turpsy,7,411.50939850509775
119,anabelle1,7,323.38571812003977
2001,tonimarco,7,329.7132254254665
862,guiselle,7,330.99996590787885
548,disalva,7,319.43556915960716
1179,karlala,7,311.7155861056134
1283,lmrey,7,338.9496953453545
2081,villajgvb1,7,352.0520303899166
1289,lorenzor,7,360.5565347001437
1423,masterteemo,7,325.08140470416726
1601,oneray,7,363.1049339709277
1094,jorlenbolivar,7,442.46511598084624
1096,jose-alberto,7,324.7847284059209
640,emilioauredurban,7,362.45451242531226
1182,karmelebocos,7,343.0192267315408
110,ambar,7,334.5482924380491
2108,wilians,7,357.5199943014629
895,hectorluis,7,330.03265131237526
1447,meltmuredemons,7,443.0158238014884
2149,yenniferdgz,7,348.83744576777997
894,hectorjoachim,7,347.89567536130465
2073,victorjaviert94,7,410.2786663744821
1178,karirivas,7,337.345495355738
500,davix25,7,396.4623851811634
1918,speckofdust,7,387.0369051579421
507,ddc,7,347.50408692898355
38,aidnessanchez,7,349.3634699004456
1961,tamim,7,502.58487587532727
1047,jfuenmayor96,7,375.55135442842106
1503,mondeja,6,365.7467079958742
108,amartinezque,6,371.75685862718944
666,erika1192,6,273.5470904453069
675,es-ahora,6,298.7238701589931
437,cronosclocks,6,282.2990647102347
957,isaac1992,6,280.1234688782913
1492,miyata1987,6,340.3584840025474
115,ana-guillen,6,290.25683728895194
961,isma4617,6,274.53557102829205
1519,mufasatoldyou,6,312.0264445508152
768,futrera,6,317.7965217146806
2084,vitafl02,6,294.6906993381593
1296,lubiancombita,6,296.7782312702798
