,authorName,count,reputation
817,gdsprgdd,3,180.67769973969206
1784,renzoarg,3,203.94717158306094
936,hisnameisolllie,3,205.9045478513222
927,herpetologyguy,3,204.43413855810775
925,heretickitten,3,193.26239684968004
1945,sharmin,3,152.67398850301777
1947,sharoon,3,75.0
882,guerrint,3,196.22781073006024
872,gregory-f,3,184.00028866188825
1983,sisterholics,3,194.27678439761172
1985,skapaneas,3,208.6541752668898
851,gococonuts,3,166.04624275958173
1993,slon21veka,3,147.59470758851108
831,getonthetrain,3,207.44437509631177
1036,jasonmcz,3,187.85238266298472
1042,jaycobbell,3,172.9673482864648
1865,rusteemitblog,3,194.41278179259095
1065,jessamynorchard,3,201.64027525852438
1785,repholder,3,187.3049100768393
1786,rerez,3,203.40178152015946
1791,rgeddes,3,196.33076306455817
1166,kevinpham20,3,184.4299819250906
713,evanrvoss,3,183.35374423926146
1164,kental,3,192.88725898580532
1798,richardcrill,3,201.6881176740116
718,ewuoso,3,182.48892326745303
834,ghulammujtaba,3,170.45741806851635
727,ezoterik-tk,3,149.07968576805257
1144,katecloud,3,202.81339049762582
1135,kaouimal,3,75.0
1812,riosparada,3,206.4721800375974
2048,steem-global,3,122.030282136312
1130,kalemandra,3,201.97117111989454
749,federicopistono,3,195.78868776739702
2046,stealthtrader,3,201.20395691776088
1125,kafkanarchy84,3,221.608945343449
2042,stackin,3,206.15028179283757
763,fitinfun,3,174.32226051953515
1832,robyneggs,3,199.717682928165
1091,johurul,3,75.0
1847,rootingrobert,3,167.91081575717718
2021,soundlegion,3,206.6974742741985
790,freshstuff,3,171.72360057572658
1259,lethn,3,191.85373475106078
2029,sparkeddev,3,126.0154839508658
2182,tanata,3,200.84069773454348
2443,william-noe,3,183.1113340161044
61,alaqrab,3,177.07041287494386
2231,thecleangame,3,173.8710367385382
2156,surpassinggoogle,3,207.90375844108297
2438,whiteblood,3,161.10603010327145
2197,team101,3,177.97248606970135
265,billykeed,3,195.08239952845955
70,alexc,3,198.75051943959284
439,codydeeds,3,198.6572997146601
487,cryptoiskey,3,185.6925281823314
183,automaton,3,160.26506375403744
2283,tinfoilfedora,3,191.29193191555953
453,cookeryoli,3,93.10474748663289
256,bi5h0p,3,152.94969647828626
2403,vm2904,3,189.52049541184982
2287,tj4real,3,187.32790515787016
341,btcto100k,3,75.0
498,cryptorune,3,161.93273265448357
450,conspiracynut,3,131.8807648109006
2292,tohamy7,3,176.9566806997946
2463,wry,3,122.79399550014797
2406,volkova12,3,75.0
2294,tolli,3,114.36287425763345
342,btcunchained,3,147.63029538313884
446,complexring,3,204.51725441953727
478,cryptochannel,3,184.9906862507821
2450,wishmaiden,3,179.20503044310811
2154,surfermarly,3,214.94042847300332
2499,yuliana,3,202.96883057341017
6,abdullar,3,215.50643374806387
2257,thereikiforest,3,187.70793704128403
475,cryptocameo,3,176.72366506195107
2205,techslut,3,192.57565326412174
2180,tamaralovelace,3,169.24703697092258
512,d-feriastudio,3,145.99404216652596
2223,the-how-to-guy,3,152.2203322148471
2259,theshadowbrokers,3,182.9197880403591
2203,technocomanche,3,75.0
421,cjclaro,3,188.9554742123311
407,chelsea88,3,175.45249903116274
247,bestoftherest,3,174.94034145362897
2228,thebluepanda,3,198.19131883473997
2225,thebatchman,3,183.57183910769876
2146,sulev,3,205.89446713390868
2490,yoganarchista,3,203.49316003249965
2416,wadepaterson,3,204.145534365194
36,aftabkhan10,3,175.7681880015915
2322,triverse,3,185.8784090077659
399,charles1,3,189.52956804668116
285,bitrocker2020,2,127.14770731650162
300,blockchained,2,131.25682191487385
1083,joewantsfreedom,2,120.51974170627187
1854,roy.batty,2,101.97712583263558
1059,jenelyn,2,106.99510471199585
297,blockchainbilly,2,102.34217568436964
1074,jlufer,2,145.94995924154898
1841,romanskv,2,134.56842713874252
1079,joanaltres,2,113.49357256005376
308,bobskibob,2,109.34812759419708
1053,jeffberwick,2,133.9955110434551
1076,jmehta,2,102.37730163110879
2323,trogdor,2,127.19249322041432
1844,rondonson,2,131.47326369934618
1094,jonathanyoung,2,125.9625401824182
1099,joshuaatiemo,2,114.92049464330518
1165,keuudeip,2,139.98463691313802
1163,kennyskitchen,2,134.37750249402413
241,benny123,2,61.173462418155054
2361,urtq1996,2,86.51236122910757
1154,keiserreport,2,130.67356623387542
248,bestrahul2017,2,50.0
2358,unusedwings,2,66.63856123224548
2357,unrealisback,2,118.45657131407918
1149,kayleigh-alesta,2,103.45937427942903
1147,kayclarity,2,113.58027517712134
1142,karnal,2,127.36639750460364
257,bibek,2,106.4056033336895
1133,kanoptx,2,120.58499061373038
1131,kalimor,2,103.56361291428391
263,billbutler,2,129.96523695999815
1813,riostarr,2,134.93572854184197
1814,rituparnaghosh,2,88.00706898656736
1127,kainmarx,2,106.06967865689936
1816,rizasukma,2,122.1242633744481
2347,uglysweater,2,122.11191034754577
1819,roadscape,2,124.85202246488637
1052,jeff-kubitz,2,133.68848241236043
1116,juvyjabian,2,141.44312505055177
1111,jumowa,2,126.26331826717214
1107,jsantana,2,139.21647940543406
2339,tygergamer,2,142.07421534799062
1830,robrigo,2,131.94468486630217
1820,roamingnomad,2,94.7236063920466
1023,jakevanderark,2,114.88938050810503
1051,jedau,2,132.49636239375246
928,herzmeister,2,127.7366632509111
1924,secter,2,103.37886247456024
955,hykert,2,128.93274446486683
374,capitalism,2,119.07591366958681
950,hustle-no-more,2,113.79618924017794
2281,timthevagabond,2,125.43909844502289
380,carlyle,2,106.24232212897613
1935,sexxukajung,2,50.0
