,authorName,count,reputation
1030,cynetyc,4,260.1723398044439
2411,kommienezuspadt,4,278.05514205320384
2727,manann,4,195.16692980357607
2423,kotturinn,4,263.0088494844043
2724,mamut321,4,179.04004178238307
93,aiqabrago,4,263.08168797845804
1001,cryptos,4,267.8827989701049
4633,vikky,4,190.68997504630198
2677,macksby,4,293.6971689416871
2495,lasseehlers,4,254.02368398892725
971,crypto-trail,4,241.56986815701669
4580,uuuhha,4,242.30186093382633
4613,verbal-d,4,280.7536333784335
947,creatr,4,279.01489532602466
2808,matrixdweller,4,100.0
2354,kiddarko,4,271.58904948305417
2809,matrjoschka,4,255.2782618881347
4521,triddin,4,237.63114911992943
1971,inna-yatsuk,4,229.9214022901657
2910,milaoz,4,284.2508576544401
798,charleshosk,4,254.19845630098519
2909,milagros,4,214.3910843095943
2083,jaybird,4,258.4741848742724
2117,jerremie,4,233.98703962395638
2889,michelnilles,4,251.23870338866283
4612,venuspcs,4,260.7928384141167
1121,decimus,4,252.55113128986022
2875,michaeladamparis,4,245.8361624706825
1507,finleyexp,4,240.35814102282103
1506,fingersik,4,250.32356623242515
2815,maximkichev,4,228.46559364827448
4719,will.ctm,4,133.66423570237487
2259,justout,4,205.0196415720858
1087,darxide403,4,227.03744626591356
2283,kamikas,4,131.43988458679547
826,chivesz,4,200.81657386060766
4710,whatonearth,4,197.76929320813542
2850,melihkorkmaz,4,155.9873856244917
834,chrisaiki,4,248.55350815873834
2834,mctiller,4,274.82373949769345
2831,mcmonkey,4,210.60012485888814
840,christianjcv,4,186.84997332425365
2366,kimor,4,227.33758081515305
2779,markrmorrisjr,4,281.55836537345135
550,bibek,4,212.811206667379
3557,raymonjohnstone,4,249.1992519845149
3720,runridefly,4,281.5187424119782
181,alpharay,4,204.06484554014196
3300,paleo-trail,4,205.90468560673474
192,am1go,4,156.11436570344648
591,bless,4,211.04430467995792
4114,steemitguide,4,263.04168344541995
4220,supergoodliving,4,255.4925228395125
538,bethhcrawleyy,4,140.63627884500454
587,blazing,4,248.59360961305975
338,arckrai,4,247.9851033760376
3531,rampant,4,246.51724609747032
3865,sevinwilson,4,249.8715392188828
3276,orionvk,4,255.0472381294457
4354,the01crow,4,234.29315268274428
4105,steemit.news,4,216.56431345140516
536,betamusic,4,274.55583074008763
4129,steemlifestyle,4,239.50369580812406
3359,pfunk,4,290.27394945302797
3923,sidwrites,4,235.1611001934673
322,apolymask,4,264.90959493620085
3379,pickoum,4,260.8526467745728
3595,renzoarg,4,271.9295621107479
524,benjojo,4,282.6999649128804
3360,pgarcgo,4,281.1058389417885
3934,simnrodrguez,4,253.3171368087049
3317,pastorlea,4,219.54034321057435
3682,romeomagxi,4,132.84256619965015
3940,singa,4,239.4409812712231
3684,ronald0,4,222.28879878142305
4095,steemgigs,4,238.41628493411588
3693,rosamund,4,226.64054564243162
4232,svetlanaaa,4,258.5544919851187
580,bkkshadow,4,282.869786804864
621,boddhisattva,4,273.2921605981069
4030,spazzmm,4,194.67105318050983
4408,thereikiforest,4,250.27717296700325
3448,privex,4,223.70763911777647
3453,profitgenerator,4,274.01318440475563
281,animelovers,4,154.38551282556347
3840,seablue,4,249.74025256542302
675,brunopro,4,248.40366932761123
343,ardyach,4,256.8650405636221
3258,onlyvoluntary,4,240.60957176377076
559,billykeed,4,260.10986603794606
3991,sochul,4,286.83674192560767
4278,taraamin77,4,255.780236511971
233,anasz,4,280.4443641973281
249,andrew0,4,257.456357134724
4135,steempact,4,193.12795815484026
684,btotherest,4,226.23947573854923
3817,sazbird,4,257.6965791690023
3583,reenamathew,3,178.0928686189307
1860,himal,3,167.33455956264004
